brokered_by,price,bed,bath,house_size,status_sold,property_type_large,property_type_medium,property_type_small
76500,200000,3,1,1316,1,0,0,1
45045,269000,5,2,1750,1,0,1,0
8095,259900,3,2,1320,1,0,0,1
87698,345000,4,3,2836,1,0,1,0
92608,295000,4,3,2099,1,0,1,0
19719,299900,4,3,1584,1,0,1,0
53099,359000,4,3,2180,1,0,1,0
8109,280000,3,2,1119,1,0,0,1
7282,250000,4,3,2272,1,0,1,0
8095,219900,3,2,1146,1,0,0,1
22611,240000,3,2,1232,1,0,0,1
8116,219900,3,1,1262,1,0,0,1
81217,200000,2,1,1080,1,0,0,1
8116,250000,3,3,1770,1,0,1,0
8136,229900,3,3,1608,1,0,1,0
8115,275000,4,2,1726,1,0,1,0
81578,269000,3,2,1325,1,0,0,1
8115,525000,4,4,3642,1,1,0,0
15367,209900,2,2,2001,1,0,1,0
8095,289900,3,2,1509,1,0,1,0
53060,160000,3,1,1248,1,0,0,1
53060,165000,2,1,704,1,0,0,1
78919,319900,4,2,1509,1,0,1,0
81620,150000,3,2,1160,1,0,0,1
8115,99900,3,2,1129,1,0,0,1
22611,95000,3,1,1332,1,0,0,1
8115,359999,4,3,1930,1,0,1,0
15341,219900,3,2,1228,1,0,0,1
53060,329000,4,3,2182,1,0,1,0
110122,315000,4,2,2075,1,0,1,0
89848,269900,4,2,1644,1,0,1,0
92392,299900,3,2,1674,1,0,1,0
30807,90000,2,2,1267,1,0,0,1
68533,299000,3,2,2755,1,0,1,0
43884,189900,2,1,1100,1,0,0,1
23592,244900,2,3,2020,1,0,1,0
22611,200000,3,1,880,1,0,0,1
19719,209900,4,2,1766,1,0,1,0
78095,235000,3,2,1296,1,0,0,1
22611,215000,3,2,1572,1,0,1,0
81634,238900,3,2,1692,1,0,1,0
106773,254900,5,2,2076,1,0,1,0
78690,184900,4,1,1501,1,0,1,0
82006,175000,3,2,1620,1,0,1,0
8095,127900,3,2,1328,1,0,0,1
78301,309900,3,3,1825,1,0,1,0
8076,140000,2,2,1254,1,0,0,1
20318,75000,3,2,1580,1,0,1,0
59017,330000,4,2,1850,1,0,1,0
100796,889947,4,4,3543,1,1,0,0
8085,265000,3,4,2397,1,0,1,0
40374,375000,4,3,2000,1,0,1,0
40374,499000,4,3,3385,1,1,0,0
13288,285000,4,3,2096,1,0,1,0
40374,259000,3,2,1325,1,0,0,1
58954,750000,4,4,5094,1,1,0,0
8116,187500,3,2,1760,1,0,1,0
23592,325000,4,3,1975,1,0,1,0
81433,339900,2,1,1404,1,0,0,1
68533,349900,3,3,2275,1,0,1,0
81139,320000,5,2,2470,1,0,1,0
58476,225000,3,3,1750,1,0,1,0
22611,395000,4,4,3067,1,1,0,0
8098,824900,5,5,4775,1,1,0,0
81139,295000,5,2,2850,1,0,1,0
22611,484000,4,4,4013,1,1,0,0
81139,269900,3,1,1300,1,0,0,1
8094,224000,3,2,1350,1,0,0,1
8115,139900,2,1,1040,1,0,0,1
58954,390000,3,3,2650,1,0,1,0
8076,499900,4,4,3625,1,1,0,0
52998,379900,4,4,2280,1,0,1,0
8103,369000,4,2,2050,1,0,1,0
91887,595000,3,3,3725,1,1,0,0
30807,620000,4,3,3425,1,1,0,0
8116,415000,3,3,3430,1,1,0,0
8085,184900,2,1,1200,1,0,0,1
81139,349000,3,3,1750,1,0,1,0
78301,345000,3,4,2300,1,0,1,0
40374,199900,3,2,1600,1,0,1,0
68533,170000,3,1,1266,1,0,0,1
53015,300000,2,4,1970,1,0,1,0
68533,189000,3,2,1738,1,0,1,0
52998,215000,3,2,1144,1,0,0,1
8138,335000,3,3,1449,1,0,0,1
8138,285000,3,3,1418,1,0,0,1
53016,355000,3,3,1900,1,0,1,0
35139,250000,3,3,2305,1,0,1,0
64729,361500,3,3,2300,1,0,1,0
43884,439500,3,3,2350,1,0,1,0
8111,205000,1,1,910,1,0,0,1
106704,359000,3,2,1011,1,0,0,1
23592,255000,5,3,2150,1,0,1,0
59017,700000,4,3,4825,1,1,0,0
40374,335000,3,2,1976,1,0,1,0
8098,499000,4,3,3075,1,1,0,0
29070,214900,4,2,1925,1,0,1,0
43884,374800,3,3,1725,1,0,1,0
30807,380000,4,3,2675,1,0,1,0
55823,214900,2,2,1350,1,0,0,1
78299,64900,3,1,1200,1,0,0,1
8085,269900,3,2,1100,1,0,0,1
81139,340000,4,3,2000,1,0,1,0
8098,109000,4,2,1675,1,0,1,0
59017,535000,4,3,2285,1,0,1,0
78301,599900,4,3,3075,1,1,0,0
8076,175000,3,1,1175,1,0,0,1
43884,378900,3,3,1950,1,0,1,0
8102,89900,2,1,1144,1,0,0,1
23798,299900,3,3,1775,1,0,1,0
30807,789000,4,4,4090,1,1,0,0
8094,263000,3,2,1575,1,0,1,0
33714,285000,3,3,2150,1,0,1,0
30807,450000,4,3,1863,1,0,1,0
23592,235000,3,2,1125,1,0,0,1
58949,295900,3,2,2955,1,0,1,0
81217,489900,4,5,3059,1,1,0,0
23592,399450,3,2,1650,1,0,1,0
23592,549900,4,4,2325,1,0,1,0
8098,349900,3,1,1426,1,0,0,1
13288,310000,3,1,1900,1,0,1,0
91887,374999,4,2,2454,1,0,1,0
81139,489000,4,3,2473,1,0,1,0
68533,191500,3,2,1726,1,0,1,0
8085,400000,4,3,2500,1,0,1,0
8098,279900,3,2,1325,1,0,0,1
58949,290000,4,3,1850,1,0,1,0
16829,480000,4,4,3533,1,1,0,0
59017,175000,2,2,1600,1,0,1,0
30807,325000,4,2,1824,1,0,1,0
59017,1650000,4,7,5800,1,1,0,0
8085,535000,3,4,3450,1,1,0,0
30768,230000,3,2,1250,1,0,0,1
81139,255000,4,2,1650,1,0,1,0
59040,220000,3,2,1125,1,0,0,1
105892,369900,3,2,1375,1,0,0,1
81139,290000,3,2,2078,1,0,1,0
35139,195000,3,1,1200,1,0,0,1
13946,157000,3,1,1450,1,0,0,1
23592,219900,3,2,1550,1,0,1,0
22611,79900,3,1,1350,1,0,0,1
59017,365500,4,3,2400,1,0,1,0
8115,367500,3,2,2355,1,0,1,0
43884,349900,3,2,1424,1,0,0,1
23592,325000,3,2,1350,1,0,0,1
43884,77000,3,2,1173,1,0,0,1
56398,230000,3,1,1025,1,0,0,1
81061,259900,4,3,2313,1,0,1,0
52998,89900,3,1,1189,1,0,0,1
8094,325000,3,3,2000,1,0,1,0
30768,174900,2,1,1125,1,0,0,1
68533,271000,4,2,1710,1,0,1,0
19719,49900,1,1,668,1,0,0,1
8094,375000,5,6,3353,1,1,0,0
59017,375000,4,4,4300,1,1,0,0
68533,221000,2,3,1225,1,0,0,1
43884,520000,4,3,4015,1,1,0,0
59017,205000,3,1,1000,1,0,0,1
30807,255000,2,3,1608,1,0,1,0
23592,469900,4,3,2700,1,0,1,0
8085,509900,6,4,4649,1,1,0,0
68533,289900,3,3,2208,1,0,1,0
8094,99900,3,1,1025,1,0,0,1
81139,292500,3,3,1405,1,0,0,1
53015,384000,2,2,2231,1,0,1,0
19719,209000,3,1,1464,1,0,0,1
8098,475000,4,3,2725,1,0,1,0
64013,99900,4,2,1575,1,0,1,0
53015,350000,2,3,1632,1,0,1,0
55152,399000,3,3,1928,1,0,1,0
59017,450000,4,3,2025,1,0,1,0
59017,675000,4,4,3050,1,1,0,0
8094,248990,2,2,1675,1,0,1,0
22611,325000,4,2,2334,1,0,1,0
59017,799900,4,3,3950,1,1,0,0
8076,279900,2,2,1350,1,0,0,1
81139,200000,3,4,1970,1,0,1,0
59017,374900,4,3,1725,1,0,1,0
8095,175000,2,1,1813,1,0,1,0
59017,310000,3,3,1675,1,0,1,0
59017,385000,4,3,2025,1,0,1,0
43884,325000,3,4,1750,1,0,1,0
8098,599900,4,3,3575,1,1,0,0
43884,272900,3,2,2000,1,0,1,0
81139,150000,3,1,1125,1,0,0,1
81139,290000,3,2,1350,1,0,0,1
30807,148500,3,2,1394,1,0,0,1
8115,519900,5,4,3864,1,1,0,0
68533,170000,3,1,1475,1,0,0,1
30807,439000,4,4,3895,1,1,0,0
78301,535000,4,3,2975,1,0,1,0
59017,268000,3,2,1975,1,0,1,0
59017,335000,3,1,1550,1,0,1,0
22611,200000,2,3,1550,1,0,1,0
13946,174600,2,3,1275,1,0,0,1
8111,164900,3,2,1244,1,0,0,1
23592,235000,3,2,1025,1,0,0,1
43884,334900,5,3,3375,1,1,0,0
43884,319900,4,2,2345,1,0,1,0
106704,549900,3,4,3890,1,1,0,0
68533,225000,2,2,1150,1,0,0,1
81139,677504,5,4,4925,1,1,0,0
52998,339900,3,3,1825,1,0,1,0
43884,222900,4,1,1425,1,0,0,1
8094,315000,4,3,2784,1,0,1,0
59017,300000,3,2,1665,1,0,1,0
8111,599900,3,4,2581,1,0,1,0
78301,169900,2,2,1200,1,0,0,1
59040,210000,3,3,1025,1,0,0,1
30768,249000,3,3,1275,1,0,0,1
53045,229900,3,3,1636,1,0,1,0
59017,214900,2,2,2020,1,0,1,0
23592,1195000,5,6,7750,1,1,0,0
30807,375000,4,3,2475,1,0,1,0
40374,564900,4,3,2825,1,0,1,0
59017,210000,2,3,1275,1,0,0,1
43884,569000,5,4,4480,1,1,0,0
8116,235000,3,2,1440,1,0,0,1
68533,219900,3,2,2058,1,0,1,0
78299,265000,5,2,2225,1,0,1,0
64729,320000,3,3,1750,1,0,1,0
104271,350000,2,3,2139,1,0,1,0
8076,199900,3,1,1150,1,0,0,1
33714,480000,3,3,1925,1,0,1,0
23592,850000,4,4,3675,1,1,0,0
8094,325000,2,2,1700,1,0,1,0
30807,499000,4,3,2230,1,0,1,0
78301,45000,3,1,1025,1,0,0,1
16829,745000,4,3,3810,1,1,0,0
23592,219900,3,2,1350,1,0,0,1
16046,350000,2,2,1898,1,0,1,0
40374,459900,4,4,2400,1,0,1,0
40374,435000,3,4,2631,1,0,1,0
59017,179900,3,2,1425,1,0,0,1
8094,284900,3,2,2546,1,0,1,0
8082,717000,5,5,3607,1,1,0,0
59017,260000,3,1,1700,1,0,1,0
8111,535000,4,3,2142,1,0,1,0
81139,310000,4,3,2250,1,0,1,0
8094,320000,4,3,2225,1,0,1,0
59040,299000,3,2,1500,1,0,1,0
43884,250000,3,1,1147,1,0,0,1
61055,229000,2,2,1375,1,0,0,1
59017,170000,3,1,1075,1,0,0,1
8076,364000,3,3,2225,1,0,1,0
30807,259900,3,4,2175,1,0,1,0
59017,799900,5,4,3675,1,1,0,0
8115,419900,4,3,2304,1,0,1,0
59017,329900,4,3,2804,1,0,1,0
58954,325000,3,3,2090,1,0,1,0
13288,85000,1,1,787,1,0,0,1
45077,787500,4,5,6285,1,1,0,0
8098,89900,3,2,1450,1,0,0,1
23592,585900,4,3,2016,1,0,1,0
87698,135000,4,2,1612,1,0,1,0
43884,149000,2,1,725,1,0,0,1
33714,189900,3,2,1150,1,0,0,1
43884,335000,2,3,1950,1,0,1,0
78300,185000,2,2,1075,1,0,0,1
8076,350000,4,3,2150,1,0,1,0
59017,335000,3,3,2072,1,0,1,0
23798,829900,4,4,3925,1,1,0,0
27516,200000,3,3,1375,1,0,0,1
8111,429900,4,3,2525,1,0,1,0
78301,319900,3,3,3517,1,1,0,0
43884,150000,2,1,875,1,0,0,1
23798,405000,4,3,2275,1,0,1,0
8119,207000,3,2,1656,1,0,1,0
53015,405000,3,3,1819,1,0,1,0
79043,499000,2,4,2166,1,0,1,0
30768,108000,3,1,775,1,0,0,1
43884,240000,4,2,1500,1,0,1,0
8098,484900,4,3,2800,1,0,1,0
40374,335000,2,2,1275,1,0,0,1
43884,375000,3,2,2425,1,0,1,0
8115,399900,3,3,2885,1,0,1,0
59017,179900,2,2,1025,1,0,0,1
47839,275000,3,1,1750,1,0,1,0
7818,275000,3,1,1960,1,0,1,0
40374,409985,3,3,2397,1,0,1,0
43884,339900,4,3,2275,1,0,1,0
59040,315000,3,2,1950,1,0,1,0
30768,550000,7,2,3802,1,1,0,0
106778,475000,4,3,2764,1,0,1,0
59017,262000,3,2,1250,1,0,0,1
43884,419900,4,3,2025,1,0,1,0
23798,189000,2,3,1150,1,0,0,1
43884,475000,4,3,2650,1,0,1,0
91887,379000,3,3,1700,1,0,1,0
81139,699999,4,5,4125,1,1,0,0
40374,220000,2,2,1250,1,0,0,1
8076,415000,4,2,1825,1,0,1,0
81139,298900,3,2,1275,1,0,0,1
23592,765000,4,3,2775,1,0,1,0
106778,130000,2,1,816,1,0,0,1
33714,269900,4,2,1575,1,0,1,0
40374,199900,2,1,1450,1,0,0,1
30768,279000,3,3,1800,1,0,1,0
78360,250000,2,1,1450,1,0,0,1
8094,199900,3,2,1450,1,0,0,1
83652,299900,3,1,1950,1,0,1,0
8111,242000,3,2,1392,1,0,0,1
89714,289990,4,2,2052,1,0,1,0
8116,147500,3,1,1008,1,0,0,1
59017,1125000,4,7,8759,1,1,0,0
81139,289000,2,2,1225,1,0,0,1
23592,369900,3,2,3101,1,1,0,0
106704,299900,3,2,2600,1,0,1,0
79043,339900,4,4,2400,1,0,1,0
8098,329900,3,3,1970,1,0,1,0
58954,600000,5,5,3569,1,1,0,0
59017,615000,6,6,4550,1,1,0,0
59017,230000,3,1,1300,1,0,0,1
53015,284500,3,3,1380,1,0,0,1
52998,499600,4,3,2676,1,0,1,0
45045,189995,3,1,1178,1,0,0,1
59017,579900,2,2,2350,1,0,1,0
8082,460000,3,3,2110,1,0,1,0
23592,699000,4,4,3217,1,1,0,0
30807,589900,4,4,3389,1,1,0,0
23592,394900,2,2,1550,1,0,1,0
16829,475000,4,3,2395,1,0,1,0
64013,75900,3,1,1025,1,0,0,1
64013,240000,3,3,1250,1,0,0,1
43884,370000,3,3,2630,1,0,1,0
91887,199900,3,1,1125,1,0,0,1
43884,150000,1,1,1175,1,0,0,1
16829,749900,4,4,3900,1,1,0,0
81139,95000,4,2,1725,1,0,1,0
40374,489000,3,4,2948,1,0,1,0
23592,159900,2,1,825,1,0,0,1
81139,249900,3,2,1300,1,0,0,1
78299,195000,2,1,825,1,0,0,1
8098,259900,4,3,2005,1,0,1,0
23592,235000,3,1,1250,1,0,0,1
30768,400000,3,3,1880,1,0,1,0
23798,217900,3,2,1325,1,0,0,1
43884,265000,2,2,1102,1,0,0,1
81139,145000,3,2,950,1,0,0,1
33714,285000,3,3,1750,1,0,1,0
46500,249900,3,3,1525,1,0,1,0
78301,339000,3,3,2825,1,0,1,0
30807,234900,3,2,2175,1,0,1,0
33714,160000,2,2,1009,1,0,0,1
83530,350000,3,2,2329,1,0,1,0
8098,537500,4,3,3515,1,1,0,0
8094,125000,1,1,900,1,0,0,1
59017,222500,3,2,1250,1,0,0,1
59017,320000,4,3,1825,1,0,1,0
43884,164900,3,2,1230,1,0,0,1
52998,499900,3,3,2225,1,0,1,0
8085,287500,4,2,2635,1,0,1,0
7818,299900,2,3,1840,1,0,1,0
68533,189900,2,3,1225,1,0,0,1
13288,280000,3,1,1075,1,0,0,1
8098,230000,3,1,1125,1,0,0,1
59017,645900,4,4,3750,1,1,0,0
59017,215000,3,1,1200,1,0,0,1
8095,100000,2,1,1452,1,0,0,1
22611,330000,3,4,2399,1,0,1,0
59017,265000,3,2,1775,1,0,1,0
8103,400000,3,3,1673,1,0,1,0
43884,285000,2,2,1950,1,0,1,0
52998,647500,4,4,3550,1,1,0,0
59017,210000,3,2,1575,1,0,1,0
8094,749900,5,3,4188,1,1,0,0
13288,379000,3,3,2100,1,0,1,0
23592,1725000,4,6,6650,1,1,0,0
30807,299900,5,3,2750,1,0,1,0
8106,795000,5,3,4800,1,1,0,0
8076,365900,4,3,2425,1,0,1,0
33714,477000,4,4,3900,1,1,0,0
8098,250000,3,1,2090,1,0,1,0
40374,595000,4,2,3650,1,1,0,0
13288,415000,3,2,2475,1,0,1,0
64729,205000,2,2,1875,1,0,1,0
68533,350000,3,2,1700,1,0,1,0
13288,499900,4,3,2625,1,0,1,0
43884,239000,4,2,1550,1,0,1,0
61055,279900,3,2,1175,1,0,0,1
22236,299900,3,3,1700,1,0,1,0
40374,360000,5,5,4356,1,1,0,0
8082,2150000,6,7,7982,1,1,0,0
55823,150000,3,2,1014,1,0,0,1
78299,400000,4,3,3200,1,1,0,0
23592,145000,3,1,950,1,0,0,1
8103,360000,3,4,3984,1,1,0,0
43884,71900,2,1,1013,1,0,0,1
22611,760000,4,3,4030,1,1,0,0
8098,259900,3,4,2506,1,0,1,0
43884,162500,2,1,1175,1,0,0,1
59017,399900,4,3,3299,1,1,0,0
8076,359900,3,3,2050,1,0,1,0
52998,400000,4,3,2778,1,0,1,0
22611,320000,4,2,1960,1,0,1,0
52998,159900,3,2,1368,1,0,0,1
40374,995000,4,4,4980,1,1,0,0
68533,275000,3,2,1500,1,0,1,0
8098,439900,4,2,2050,1,0,1,0
43884,375000,4,3,2075,1,0,1,0
81139,375000,3,2,1600,1,0,1,0
43884,185000,3,2,1200,1,0,0,1
53015,219500,3,2,1584,1,0,1,0
30768,280000,3,1,1100,1,0,0,1
58949,155900,4,2,1450,1,0,0,1
59017,329900,5,2,1575,1,0,1,0
19719,270000,3,2,1753,1,0,1,0
40374,845000,5,4,3750,1,1,0,0
59017,335000,3,3,3309,1,1,0,0
78299,279900,3,2,1511,1,0,1,0
8103,415000,3,2,1525,1,0,1,0
55823,315000,4,3,2120,1,0,1,0
58949,304900,3,2,1525,1,0,1,0
8115,159900,2,2,1408,1,0,0,1
68533,125000,2,1,975,1,0,0,1
33714,279900,3,3,1425,1,0,0,1
43884,380000,4,3,2450,1,0,1,0
53015,608000,4,4,5909,1,1,0,0
16069,549000,3,3,3740,1,1,0,0
8098,340000,3,4,2525,1,0,1,0
43884,274900,3,2,1840,1,0,1,0
43884,424900,3,3,2675,1,0,1,0
22611,265000,2,2,1155,1,0,0,1
40374,280000,2,2,1350,1,0,0,1
8098,239900,3,1,1535,1,0,1,0
81620,499900,4,4,3096,1,1,0,0
8094,549900,4,4,1855,1,0,1,0
58949,270000,3,3,1450,1,0,0,1
52998,44900,3,1,1100,1,0,0,1
59017,390000,3,2,2695,1,0,1,0
13288,299900,4,3,2150,1,0,1,0
78299,129000,3,2,1125,1,0,0,1
59017,275000,2,3,1475,1,0,0,1
13288,419900,4,3,3325,1,1,0,0
43884,149900,2,1,950,1,0,0,1
8111,459000,3,3,2336,1,0,1,0
29481,499900,3,4,3044,1,1,0,0
53153,159000,2,1,1056,1,0,0,1
43884,325000,2,3,1800,1,0,1,0
40374,349900,3,3,1525,1,0,1,0
53015,449000,4,3,3024,1,1,0,0
33714,280000,4,2,2116,1,0,1,0
8098,415000,5,3,2550,1,0,1,0
8085,245000,3,2,1975,1,0,1,0
78299,210000,3,2,1150,1,0,0,1
8094,325000,3,3,2061,1,0,1,0
43884,324900,3,2,1475,1,0,0,1
43884,325000,3,2,1550,1,0,1,0
30807,508000,4,3,3625,1,1,0,0
8115,525000,4,3,3476,1,1,0,0
64729,285000,3,2,1800,1,0,1,0
68533,425000,4,2,2040,1,0,1,0
53161,599000,3,4,4058,1,1,0,0
40374,150000,3,3,1575,1,0,1,0
59017,191900,2,2,1325,1,0,0,1
14210,209000,3,2,1375,1,0,0,1
52998,389000,3,3,1818,1,0,1,0
8094,199995,3,2,1275,1,0,0,1
8076,220000,2,2,1325,1,0,0,1
22611,75000,3,1,1400,1,0,0,1
22611,395000,4,3,1950,1,0,1,0
9805,399000,3,4,2604,1,0,1,0
68533,199900,3,2,1445,1,0,0,1
43884,249000,4,1,1275,1,0,0,1
55823,385000,3,3,2364,1,0,1,0
43884,190000,3,2,1700,1,0,1,0
81634,217000,3,2,1736,1,0,1,0
78301,139900,2,1,875,1,0,0,1
59040,474249,4,4,4150,1,1,0,0
59017,160000,3,3,1375,1,0,0,1
43884,639900,4,4,5213,1,1,0,0
43884,264900,3,1,1250,1,0,0,1
59017,820000,4,4,4725,1,1,0,0
52998,240000,2,2,1360,1,0,0,1
8076,174900,3,2,1150,1,0,0,1
8098,284900,3,1,2616,1,0,1,0
22611,250000,5,2,1948,1,0,1,0
43884,519000,4,3,3717,1,1,0,0
59017,550000,4,3,2550,1,0,1,0
81139,299900,3,2,1700,1,0,1,0
59017,230000,3,2,2030,1,0,1,0
64729,220000,2,2,1700,1,0,1,0
104271,615000,4,4,3936,1,1,0,0
46500,219900,2,2,1800,1,0,1,0
58949,210000,2,1,775,1,0,0,1
13288,250000,3,2,1304,1,0,0,1
59040,35000,3,2,1200,1,0,0,1
59017,665000,4,4,3550,1,1,0,0
81139,364900,3,3,1600,1,0,1,0
53015,270000,2,4,2372,1,0,1,0
8094,155000,3,1,1200,1,0,0,1
43884,390000,3,3,2200,1,0,1,0
30807,269900,3,3,1618,1,0,1,0
81139,213200,3,3,1650,1,0,1,0
8098,65000,3,1,1150,1,0,0,1
43884,350000,4,3,2225,1,0,1,0
43884,249900,3,3,1481,1,0,0,1
8094,459900,4,3,2175,1,0,1,0
59017,1100000,4,5,4075,1,1,0,0
8098,329900,3,3,1706,1,0,1,0
68533,250000,3,2,1300,1,0,0,1
30807,225000,3,2,1875,1,0,1,0
81139,350000,3,3,1850,1,0,1,0
53161,430000,4,3,2581,1,0,1,0
78299,187000,3,1,1125,1,0,0,1
78299,220000,2,1,1200,1,0,0,1
55823,185000,3,3,1311,1,0,0,1
8098,235000,3,1,1350,1,0,0,1
59017,499900,4,3,2550,1,0,1,0
58949,95400,3,1,1350,1,0,0,1
22611,255000,4,3,1325,1,0,0,1
58949,229000,3,2,1125,1,0,0,1
40374,329900,4,2,1765,1,0,1,0
13288,160000,3,2,864,1,0,0,1
83376,249900,3,3,1540,1,0,1,0
13288,220000,2,2,2022,1,0,1,0
22611,289900,4,2,1900,1,0,1,0
43884,268000,3,2,1325,1,0,0,1
8103,375900,3,1,1995,1,0,1,0
78810,325000,3,2,1700,1,0,1,0
78299,545000,5,3,2775,1,0,1,0
59017,219900,1,1,1104,1,0,0,1
59017,280000,3,1,1150,1,0,0,1
8076,530000,3,3,3225,1,1,0,0
81139,574900,4,4,3775,1,1,0,0
30807,238000,2,2,1470,1,0,0,1
87698,240000,3,3,1642,1,0,1,0
40374,264900,3,2,1225,1,0,0,1
8115,302000,3,2,1284,1,0,0,1
8085,275000,3,3,1350,1,0,0,1
43884,250000,3,2,2445,1,0,1,0
43884,210000,3,1,950,1,0,0,1
40374,335000,3,3,2575,1,0,1,0
8115,175000,3,2,1281,1,0,0,1
8095,185250,3,2,1006,1,0,0,1
30807,145000,4,2,2299,1,0,1,0
8094,750000,4,4,3125,1,1,0,0
64729,249900,3,2,1525,1,0,1,0
22611,109999,3,2,1175,1,0,0,1
30492,154000,2,1,800,1,0,0,1
40374,399900,3,1,1400,1,0,0,1
43884,325000,2,2,1625,1,0,1,0
79043,340000,4,3,2169,1,0,1,0
59017,55000,3,1,1150,1,0,0,1
8098,424900,4,3,1849,1,0,1,0
52993,269900,5,3,2384,1,0,1,0
78299,350000,3,2,1500,1,0,1,0
89714,249990,4,2,1730,1,0,1,0
13288,389000,5,3,2450,1,0,1,0
59017,249900,3,2,1450,1,0,0,1
43884,810000,4,4,4350,1,1,0,0
43884,490000,4,3,2900,1,0,1,0
68533,339000,4,2,1950,1,0,1,0
14210,515000,4,3,2625,1,0,1,0
9475,289900,3,3,2280,1,0,1,0
22611,299999,3,1,2031,1,0,1,0
59017,300000,3,3,1875,1,0,1,0
91887,259900,4,2,1962,1,0,1,0
30807,290000,3,2,1600,1,0,1,0
40374,175000,3,1,1075,1,0,0,1
59040,252000,3,3,1925,1,0,1,0
30807,129900,3,1,1220,1,0,0,1
30768,235000,3,2,1411,1,0,0,1
106704,359000,2,2,1700,1,0,1,0
8076,385000,3,3,1550,1,0,1,0
13946,189900,2,2,1125,1,0,0,1
8098,399900,4,4,2325,1,0,1,0
68533,175000,2,2,1500,1,0,1,0
43884,602000,4,3,2975,1,0,1,0
33714,245000,3,1,1350,1,0,0,1
8076,219900,3,1,1100,1,0,0,1
30768,159900,3,2,1425,1,0,0,1
81139,725000,5,5,3626,1,1,0,0
30768,129900,3,1,1225,1,0,0,1
78299,219990,3,1,975,1,0,0,1
14210,132500,2,1,600,1,0,0,1
40374,255000,3,1,1877,1,0,1,0
78301,1019900,5,7,3439,1,1,0,0
59017,360000,3,3,2025,1,0,1,0
82016,69900,2,1,1192,1,0,0,1
8092,435000,2,3,1895,1,0,1,0
64729,129900,3,2,1500,1,0,1,0
30768,290000,2,2,2175,1,0,1,0
43884,319900,3,3,2484,1,0,1,0
8098,159900,3,1,1250,1,0,0,1
59017,200000,4,2,1150,1,0,0,1
81139,361000,4,2,2951,1,0,1,0
40374,269900,3,3,1875,1,0,1,0
16214,164900,3,2,1080,1,0,0,1
8098,359900,4,3,2250,1,0,1,0
81139,160000,3,2,1225,1,0,0,1
81139,399900,4,2,1700,1,0,1,0
13946,349500,4,3,2333,1,0,1,0
43884,360000,4,3,2425,1,0,1,0
8076,249900,2,3,1336,1,0,0,1
30768,185000,3,2,1250,1,0,0,1
8085,199900,5,2,2100,1,0,1,0
30768,235000,3,3,2025,1,0,1,0
81634,389000,5,3,4450,1,1,0,0
8138,699900,4,2,2192,1,0,1,0
78299,299990,3,2,1225,1,0,0,1
83376,599000,4,4,2956,1,0,1,0
38991,729900,3,3,2248,1,0,1,0
43884,250000,3,2,1500,1,0,1,0
64729,265000,3,3,1625,1,0,1,0
8098,505000,4,3,2475,1,0,1,0
56398,300000,4,2,1550,1,0,1,0
68533,230000,2,1,925,1,0,0,1
81634,125000,2,1,1032,1,0,0,1
43884,220000,3,2,1150,1,0,0,1
78301,277000,3,2,1970,1,0,1,0
40374,349900,3,3,1643,1,0,1,0
33714,199900,3,2,975,1,0,0,1
59017,250000,3,2,1400,1,0,0,1
13288,210000,2,2,1150,1,0,0,1
68533,59900,3,2,1568,1,0,1,0
43884,265000,3,3,2100,1,0,1,0
68533,225000,3,1,1250,1,0,0,1
64013,109900,3,1,1300,1,0,0,1
8094,224900,2,2,1225,1,0,0,1
8085,240000,2,3,1150,1,0,0,1
53015,304000,3,2,1230,1,0,0,1
22611,375000,4,3,2050,1,0,1,0
8098,254900,3,2,1475,1,0,0,1
78299,335000,3,3,1750,1,0,1,0
64729,249900,3,3,1875,1,0,1,0
53060,79900,2,2,1691,1,0,1,0
81139,172000,3,1,1200,1,0,0,1
43884,700000,5,4,5285,1,1,0,0
15628,129900,3,1,720,1,0,0,1
22611,215000,3,2,2245,1,0,1,0
8098,529900,4,3,3191,1,1,0,0
53016,230000,3,1,1675,1,0,1,0
8098,164900,3,1,1075,1,0,0,1
84138,209000,2,2,1751,1,0,1,0
64013,169900,2,2,850,1,0,0,1
8085,239900,2,1,925,1,0,0,1
30807,284800,2,1,1800,1,0,1,0
14210,325000,3,2,1550,1,0,1,0
59017,180000,4,1,1200,1,0,0,1
81139,239900,3,2,1400,1,0,0,1
7488,249990,4,3,1776,1,0,1,0
52998,239900,3,2,1640,1,0,1,0
40374,79900,4,1,1825,1,0,1,0
8098,580000,4,3,2700,1,0,1,0
64729,269900,3,2,1200,1,0,0,1
58949,205000,3,2,1375,1,0,0,1
23798,292000,5,3,1575,1,0,1,0
40374,289900,3,4,2000,1,0,1,0
8094,109999,3,2,750,1,0,0,1
93782,239900,2,2,1134,1,0,0,1
59017,305500,3,2,1275,1,0,0,1
78299,250000,3,3,1325,1,0,0,1
22611,266500,3,2,1400,1,0,0,1
40374,349900,3,3,2100,1,0,1,0
8076,239900,3,2,1275,1,0,0,1
33714,124900,3,1,1275,1,0,0,1
33714,295000,3,3,2365,1,0,1,0
106778,155000,4,2,2160,1,0,1,0
53015,715000,4,4,2316,1,0,1,0
30807,269900,3,3,1600,1,0,1,0
59017,93000,1,1,634,1,0,0,1
8085,299000,3,1,1450,1,0,0,1
43884,385500,3,3,2525,1,0,1,0
59017,375000,2,3,2125,1,0,1,0
